age_group,year,sex,edu_H,edu_M,edu_L
72,2064,F,0.31794532619064897,0.37140299039712255,0.3106516834122284
77,2064,F,0.31794532619064897,0.37140299039712255,0.3106516834122284
82,2064,F,0.31794532619064897,0.37140299039712255,0.3106516834122284
87,2064,F,0.31794532619064897,0.37140299039712255,0.3106516834122284
17,2064,M,0.016466177555006376,0.20730696714792324,0.7762268552970704
22,2064,M,0.1505778851401366,0.7224008833651742,0.12702123149468927
27,2064,M,0.39557553306910564,0.4935575714882492,0.11086689544264523
32,2064,M,0.414981563865869,0.46689994224478387,0.11811849388934717
37,2064,M,0.39341245803066704,0.47961435614487047,0.1269731858244624
42,2064,M,0.3592775545589287,0.5028506353986288,0.13787181004244253
47,2064,M,0.3311904158625772,0.5154619853718684,0.15334759876555443
52,2064,M,0.30961706321747773,0.5124164912619662,0.17796644552055593
57,2064,M,0.2916460381708304,0.4965918685345053,0.21176209329466428
62,2064,M,0.27563163233131754,0.4691306731957256,0.25523769447295686
67,2064,M,0.2625583799038395,0.4291143464176856,0.30832727367847484
72,2064,M,0.2625583799038395,0.4291143464176856,0.30832727367847484
77,2064,M,0.2625583799038395,0.4291143464176856,0.30832727367847484
82,2064,M,0.2625583799038395,0.4291143464176856,0.30832727367847484
87,2064,M,0.2625583799038395,0.4291143464176856,0.30832727367847484
17,2065,F,0.01678942899722357,0.182135776634683,0.8010747943680935
22,2065,F,0.16866777021419954,0.6890894337042691,0.14224279608153126
27,2065,F,0.43064328678810937,0.4506144322673527,0.11874228094453795
32,2065,F,0.4533455382517384,0.421615834746311,0.1250386270019506
37,2065,F,0.4349465445640682,0.43130222804781554,0.13375122738811634
42,2065,F,0.40436889437915347,0.4509456650091496,0.14468544061169689
47,2065,F,0.37940716787794204,0.460458825133444,0.160134006988614
52,2065,F,0.36114481099417794,0.4545357410576257,0.18431944794819644
57,2065,F,0.3464261659317203,0.43651909397325317,0.21705474009502657
62,2065,F,0.33313750651769797,0.4082246105145023,0.25863788296779977
67,2065,F,0.32032205548585996,0.37019574399028016,0.30948220052385994
72,2065,F,0.32032205548585996,0.37019574399028016,0.30948220052385994
77,2065,F,0.32032205548585996,0.37019574399028016,0.30948220052385994
82,2065,F,0.32032205548585996,0.37019574399028016,0.30948220052385994
87,2065,F,0.32032205548585996,0.37019574399028016,0.30948220052385994
17,2065,M,0.016589449734108197,0.20733860007662827,0.7760719501892634
22,2065,M,0.1514968924589691,0.7216563114407404,0.12684679610029048
27,2065,M,0.3976538469961735,0.4918979047876025,0.11044824821622395
32,2065,M,0.41729694793914635,0.465094756811738,0.11760829524911573
37,2065,M,0.3954255759475331,0.47806287194575325,0.12651155210671358
42,2065,M,0.36171801779290697,0.5009897453418745,0.13729223686521858
47,2065,M,0.33413846216970183,0.51326436288301,0.1525971749472882
52,2065,M,0.3128736300221794,0.5100944692860913,0.17703190069172933
57,2065,M,0.29457933122408086,0.4946349223986433,0.21078574637727573
62,2065,M,0.27899884383329754,0.4670809400931351,0.2539202160735673
67,2065,M,0.2655361008934875,0.4275109916855882,0.30695290742092435
72,2065,M,0.2655361008934875,0.4275109916855882,0.30695290742092435
77,2065,M,0.2655361008934875,0.4275109916855882,0.30695290742092435
82,2065,M,0.2655361008934875,0.4275109916855882,0.30695290742092435
87,2065,M,0.2655361008934875,0.4275109916855882,0.30695290742092435
17,2066,F,0.01684750690551268,0.1821491917325167,0.8010033013619706
22,2066,F,0.16959524890824265,0.688357806243715,0.1420469448480424
27,2066,F,0.43200855266953686,0.4495588007681626,0.11843264656230049
32,2066,F,0.45528006814404925,0.42015954565104846,0.12456038620490227
37,2066,F,0.43681902242117765,0.42990990110876526,0.13327107647005704
42,2066,F,0.40640108912025846,0.4494509575064731,0.14414795337326844
47,2066,F,0.3816314335605246,0.45886167459417065,0.15950689184530475
52,2066,F,0.3633049333707373,0.4530569401352875,0.18363812649397518
57,2066,F,0.34921567735222087,0.43474019961297167,0.2160441230348075
62,2066,F,0.33514623366931373,0.4070623841818011,0.2577913821488852
67,2066,F,0.3231722742638215,0.3687467381361908,0.30808098759998775
72,2066,F,0.3231722742638215,0.3687467381361908,0.30808098759998775
77,2066,F,0.3231722742638215,0.3687467381361908,0.30808098759998775
82,2066,F,0.3231722742638215,0.3687467381361908,0.30808098759998775
87,2066,F,0.3231722742638215,0.3687467381361908,0.30808098759998775
17,2066,M,0.01671324585648638,0.20736994275832932,0.7759168113851843
22,2066,M,0.15252015704406766,0.7208269504729934,0.12665289248293898
27,2066,M,0.39972831337665055,0.4902409773637695,0.11003070925957995
32,2066,M,0.41960677409878333,0.463293488369762,0.11709973753145474
37,2066,M,0.3976861072923592,0.47632029497801304,0.12599359772962782
42,2066,M,0.3641548416040208,0.499131041896046,0.1367141164999332
47,2066,M,0.3364944968529158,0.5115073292181322,0.15199817392895185
52,2066,M,0.31482657679173404,0.5087012585229493,0.17647216468531654
57,2066,M,0.29787900465793143,0.4924318430022609,0.20968915233980764
62,2066,M,0.28194640386064784,0.46528484377782026,0.2527687523615319
67,2066,M,0.2685163207629229,0.4259043066222434,0.30557937261483364
72,2066,M,0.2685163207629229,0.4259043066222434,0.30557937261483364
77,2066,M,0.2685163207629229,0.4259043066222434,0.30557937261483364
82,2066,M,0.2685163207629229,0.4259043066222434,0.30557937261483364
87,2066,M,0.2685163207629229,0.4259043066222434,0.30557937261483364
17,2067,F,0.016964005621067632,0.18217585410033454,0.8008601402785979
22,2067,F,0.17021439180370113,0.6878692645093085,0.14191634368699027
27,2067,F,0.43376075009380033,0.4482037831460428,0.1180354667601569
32,2067,F,0.4567812890658352,0.41902924890963816,0.1241894620245267
37,2067,F,0.43868736071036185,0.4285203653707145,0.1327922739189238
42,2067,F,0.4081760355188616,0.4481451504732021,0.14367881400793636
47,2067,F,0.38357457275501383,0.4574659699055987,0.1589594573393875
52,2067,F,0.3654621731301119,0.45157956132039617,0.18295826554949182
57,2067,F,0.35130526004037455,0.4334069686359443,0.21528777132368113
62,2067,F,0.33835697500350603,0.40520341547392097,0.25643960952257294
67,2067,F,0.3264947183096491,0.36705595864672064,0.3064493230436303
72,2067,F,0.3264947183096491,0.36705595864672064,0.3064493230436303
77,2067,F,0.3264947183096491,0.36705595864672064,0.3064493230436303
82,2067,F,0.3264947183096491,0.36705595864672064,0.3064493230436303
87,2067,F,0.3264947183096491,0.36705595864672064,0.3064493230436303
17,2067,M,0.016837566296727613,0.2074009960613795,0.7757614376418929
22,2067,M,0.15354566135254163,0.7199954392587534,0.126458899388705
27,2067,M,0.4015919994513285,0.48875212343367236,0.10965587711499904
32,2067,M,0.4219109767519193,0.46149619411293685,0.11659282913514375
37,2067,M,0.400192478657053,0.4743876987116058,0.12541982263134113
42,2067,M,0.3665879226327148,0.497274612338523,0.13613746502876214
47,2067,M,0.3391423412366209,0.5095319148858889,0.1513257438774901
52,2067,M,0.3177544284616469,0.5066115833048057,0.17563398823354728
57,2067,M,0.3008115320713087,0.4904724063119363,0.20871606161675493
62,2067,M,0.28531612403696865,0.4632294623976519,0.25145441356537945
67,2067,M,0.2724933445871431,0.42375719771265963,0.30374945770019723
72,2067,M,0.2724933445871431,0.42375719771265963,0.30374945770019723
77,2067,M,0.2724933445871431,0.42375719771265963,0.30374945770019723
82,2067,M,0.2724933445871431,0.42375719771265963,0.30374945770019723
87,2067,M,0.2724933445871431,0.42375719771265963,0.30374945770019723
17,2068,F,0.01703412440717873,0.18219174431922702,0.8007741312735942
22,2068,F,0.1712477491343268,0.6870536343234767,0.14169861654219656
27,2068,F,0.4349269046399574,0.4473018376851283,0.11777125767491421
32,2068,F,0.45849329362008834,0.41774004011140964,0.1237666662685021
37,2068,F,0.4403187368982286,0.4273068318743576,0.1323744312274138
42,2068,F,0.41020081834229605,0.44665519189803476,0.1431439897596691
47,2068,F,0.385791704011023,0.45587299042637314,0.15833530556260395
52,2068,F,0.3676164588170537,0.450103660504411,0.18227988067853526
57,2068,F,0.3537402407733957,0.4318526262673095,0.21440713295929476
62,2068,F,0.3411629381599589,0.4035775418929745,0.25525951994706664
67,2068,F,0.32981383817937404,0.36536506845905103,0.304821093361575
72,2068,F,0.32981383817937404,0.36536506845905103,0.304821093361575
77,2068,F,0.32981383817937404,0.36536506845905103,0.304821093361575
82,2068,F,0.32981383817937404,0.36536506845905103,0.304821093361575
87,2068,F,0.32981383817937404,0.36536506845905103,0.304821093361575
17,2068,M,0.016962411425748093,0.20743176084612075,0.775605827728131
22,2068,M,0.15447051433081796,0.719245255199568,0.1262842304696141
27,2068,M,0.4036590095812739,0.48710052885916666,0.1092404615595595
32,2068,M,0.4237502467716786,0.46006125781585305,0.11618849541246844
37,2068,M,0.40269314863367983,0.47245897020565303,0.12484788116066718
42,2068,M,0.3692868326436053,0.49521468423669296,0.13549848311970183
47,2068,M,0.3417871896646351,0.5075579408645113,0.15065486947085355
52,2068,M,0.321005151188515,0.5042901113091509,0.17470473750233406
57,2068,M,0.3033769009846796,0.4887571645536782,0.20786593446164223
62,2068,M,0.2882652861242466,0.4614288469468325,0.2503058669289209
67,2068,M,0.2754782969460421,0.4221434557244355,0.30237824732952234
72,2068,M,0.2754782969460421,0.4221434557244355,0.30237824732952234
77,2068,M,0.2754782969460421,0.4221434557244355,0.30237824732952234
82,2068,M,0.2754782969460421,0.4221434557244355,0.30237824732952234
87,2068,M,0.2754782969460421,0.4221434557244355,0.30237824732952234
17,2069,F,0.017139611506700868,0.1822154292410641,0.8006449592522351
22,2069,F,0.17176510394803113,0.6866451700035955,0.14158972604837344
27,2069,F,0.4368669572944285,0.44580110400421713,0.11733193870135436
32,2069,F,0.45998806555577776,0.41661423474049397,0.1233976997037283
37,2069,F,0.44194690016868204,0.42609547272159837,0.13195762710971953
42,2069,F,0.41196920666823317,0.44535360085733167,0.1426771924744351
47,2069,F,0.38772849169971907,0.4544810240282191,0.15779048427206177
52,2069,F,0.36976771997843055,0.4486292928381062,0.1816029871834632
57,2069,F,0.35617203193673735,0.43029953835009543,0.21352842971316727
62,2069,F,0.3431651315879885,0.40241668781944434,0.25441818059256716
67,2069,F,0.33218243284256505,0.36415732690598107,0.30366024025145394
72,2069,F,0.33218243284256505,0.36415732690598107,0.30366024025145394
77,2069,F,0.33218243284256505,0.36415732690598107,0.30366024025145394
82,2069,F,0.33218243284256505,0.36415732690598107,0.30366024025145394
87,2069,F,0.33218243284256505,0.36415732690598107,0.30366024025145394
17,2069,M,0.017075220954379713,0.20745920317393593,0.7754655758716843
22,2069,M,0.15550022121743834,0.7184097068406502,0.1260900719419114
27,2069,M,0.4055159006223064,0.48561654873524035,0.10886755064245325
32,2069,M,0.4260441663125632,0.4582712575312108,0.11568457615622595
37,2069,M,0.404689517736704,0.47091882537511065,0.12439165688818542
42,2069,M,0.37144245107137724,0.49356891738902026,0.13498863153960242
47,2069,M,0.3444288959519847,0.5055855283391459,0.14998557570886942
52,2069,M,0.322954230118537,0.5028975202171496,0.17414824966431325
57,2069,M,0.30667415651708196,0.4865510473038571,0.20677479617906086
62,2069,M,0.2912147954680148,0.45962640832548507,0.24915879620650014
67,2069,M,0.27796696380436736,0.4207965832966046,0.30123645289902795
72,2069,M,0.27796696380436736,0.4207965832966046,0.30123645289902795
77,2069,M,0.27796696380436736,0.4207965832966046,0.30123645289902795
82,2069,M,0.27796696380436736,0.4207965832966046,0.30123645289902795
87,2069,M,0.27796696380436736,0.4207965832966046,0.30123645289902795
17,2070,F,0.01721014228037708,0.18223111911044937,0.8005587386091735
22,2070,F,0.17280115464861578,0.6858269528903312,0.141371892461053
27,2070,F,0.4378353159663147,0.44505192111448993,0.11711276291919537
32,2070,F,0.46190546053102427,0.41516987909196956,0.12292466037700617
37,2070,F,0.4438036986741342,0.4247137464831012,0.1314825548427646
42,2070,F,0.4137344857817118,0.44405401807502975,0.14221149614325854
47,2070,F,0.389938241598903,0.452892416659826,0.15716934174127103
52,2070,F,0.3722225116133595,0.44694624831113827,0.18083124007550225
57,2070,F,0.35860052650357055,0.42874778418515636,0.21265168931127307
62,2070,F,0.3459651753209639,0.4007922623959768,0.2532425622830593
67,2070,F,0.33454906485924313,0.36294969348989087,0.302501241650866
72,2070,F,0.33454906485924313,0.36294969348989087,0.302501241650866
77,2070,F,0.33454906485924313,0.36294969348989087,0.302501241650866
82,2070,F,0.33454906485924313,0.36294969348989087,0.302501241650866
87,2070,F,0.33454906485924313,0.36294969348989087,0.302501241650866
17,2070,M,0.017188456043627825,0.20748641310851765,0.7753251308478545
22,2070,M,0.15642882528553412,0.7176559178632643,0.12591525685120164
27,2070,M,0.40757526848679076,0.4839704506852407,0.10845428082796854
32,2070,M,0.42787512907484937,0.4568422270525463,0.1152826438726044
37,2070,M,0.4071796946887748,0.4689972570508297,0.1238230482603955
42,2070,M,0.3738636999161661,0.4917198199534523,0.13441648013038157
47,2070,M,0.34677432500931965,0.5038336802457816,0.14939199474489875
52,2070,M,0.32587577847674165,0.5008091767180115,0.17331504480524693
57,2070,M,0.30923765797420444,0.48483469922175043,0.2059276428040451
62,2070,M,0.2941644012694341,0.4578223256226412,0.24801327310792473
67,2070,M,0.2809545742223593,0.4191779860549891,0.2998674397226516
72,2070,M,0.2809545742223593,0.4191779860549891,0.2998674397226516
77,2070,M,0.2809545742223593,0.4191779860549891,0.2998674397226516
82,2070,M,0.2809545742223593,0.4191779860549891,0.2998674397226516
87,2070,M,0.2809545742223593,0.4191779860549891,0.2998674397226516
17,2071,F,0.017316247661485918,0.1822545041246607,0.8004292482138534
22,2071,F,0.1733198460455824,0.6854172040882346,0.14126294986618304
27,2071,F,0.43976867668305353,0.44355594193643455,0.1166753813805119
32,2071,F,0.4631809272711925,0.4142089290342416,0.12261014369456583
37,2071,F,0.44542491103400533,0.4235071034330481,0.13106798553294652
42,2071,F,0.4157481014824237,0.4425712723190608,0.1416806261985155
47,2071,F,0.39186846503975076,0.45150436192048754,0.15662717303976167
52,2071,F,0.37436705905483186,0.4454753482431455,0.18015759270202267
57,2071,F,0.36102561903690494,0.4271974419647065,0.21177693899838854
62,2071,F,0.3487615326117437,0.3991688419573652,0.2520696254308911
67,2071,F,0.33738627955443484,0.3615007707490885,0.3011129496964767
72,2071,F,0.33738627955443484,0.3615007707490885,0.3011129496964767
77,2071,F,0.33738627955443484,0.3615007707490885,0.3011129496964767
82,2071,F,0.33738627955443484,0.3615007707490885,0.3011129496964767
87,2071,F,0.33738627955443484,0.3615007707490885,0.3011129496964767
17,2071,M,0.017289466929549403,0.20751040511550523,0.7752001279549454
22,2071,M,0.15735918435897556,0.7169004412071779,0.1257403744338465
27,2071,M,0.40942519983110454,0.4824914893697352,0.10808331079916034
32,2071,M,0.4301585656783042,0.45505969562151766,0.1147817387001782
37,2071,M,0.4094157656227634,0.4672713363104153,0.1233128980668214
42,2071,M,0.3762808088386771,0.4898733323267741,0.13384585883454875
47,2071,M,0.3494097050102307,0.5018645416957549,0.1487257532940145
52,2071,M,0.3291188010419792,0.4984897432066024,0.17239145575141834
57,2071,M,0.3121660557631445,0.4828728087856694,0.2049611354511862
62,2071,M,0.2966925236151346,0.45627479474015364,0.2470326816447118
67,2071,M,0.28543789981018397,0.41674565059909985,0.2978164495907162
72,2071,M,0.28543789981018397,0.41674565059909985,0.2978164495907162
77,2071,M,0.28543789981018397,0.41674565059909985,0.2978164495907162
82,2071,M,0.28543789981018397,0.41674565059909985,0.2978164495907162
87,2071,M,0.28543789981018397,0.41674565059909985,0.2978164495907162
17,2072,F,0.01739903072807521,0.18227256844665726,0.8003284008252676
22,2072,F,0.17435854970725892,0.6845964359688538,0.14104501432388736
27,2072,F,0.44073367033435557,0.44280915301960133,0.11645717664604315
32,2072,F,0.46487805359287243,0.4129301075569966,0.122191838850131
37,2072,F,0.4470428495619984,0.4223026871293945,0.13065446330860706
42,2072,F,0.41725559534565215,0.44146097867245065,0.14128342598189716
47,2072,F,0.3940705942293281,0.4499203218944506,0.1560090838762212
52,2072,F,0.376508367044633,0.44400614985310455,0.17948548310226248
57,2072,F,0.3634472056873993,0.42564858877392936,0.2109042055386713
62,2072,F,0.3511553482852735,0.39777822650121486,0.25106642521351163
67,2072,F,0.3416361042669832,0.35932811054714175,0.29903578518587504
72,2072,F,0.3416361042669832,0.35932811054714175,0.29903578518587504
77,2072,F,0.3416361042669832,0.35932811054714175,0.29903578518587504
82,2072,F,0.3416361042669832,0.35932811054714175,0.29903578518587504
87,2072,F,0.3416361042669832,0.35932811054714175,0.29903578518587504
17,2072,M,0.01740350657055604,0.20753717774800193,0.775059315681442
22,2072,M,0.15839495791461256,0.7160590589036501,0.12554598318173724
27,2072,M,0.41127177857720293,0.4810149546763668,0.10771326674643028
32,2072,M,0.4322086095884293,0.45345902611413125,0.11433236429743932
37,2072,M,0.4113992842094614,0.4657400066551379,0.12286070913540074
42,2072,M,0.3786936826048065,0.4880295352112832,0.13327678218391018
47,2072,M,0.35204153281709294,0.49989730495254914,0.14806116223035784
52,2072,M,0.331062912736454,0.49709865385592966,0.17183843340761637
57,2072,M,0.3150928317445683,0.480910710312671,0.20399645794276072
62,2072,M,0.299641653175918,0.45446812696459954,0.24589021985948245
67,2072,M,0.28792933672689036,0.41539223978797246,0.2966784234851372
72,2072,M,0.28792933672689036,0.41539223978797246,0.2966784234851372
77,2072,M,0.28792933672689036,0.41539223978797246,0.2966784234851372
82,2072,M,0.28792933672689036,0.41539223978797246,0.2966784234851372
87,2072,M,0.28792933672689036,0.41539223978797246,0.2966784234851372
17,2073,F,0.017493915078721445,0.1822930807926615,0.800213004128617
22,2073,F,0.17487855748152464,0.6841854206407866,0.14093602187768875
27,2073,F,0.44266026356937044,0.44131799468947464,0.11602174174115494
32,2073,F,0.46614826623411465,0.41197283435002924,0.12187889941585603
37,2073,F,0.4488878894786351,0.420928958620647,0.13018315190071794
42,2073,F,0.41926192809439555,0.4399829709042201,0.14075510100138436
47,2073,F,0.39571946491499965,0.44873393860834104,0.15554659647665922
52,2073,F,0.3783411452498673,0.44274823085764026,0.17891062389249246
57,2073,F,0.3655199834302983,0.4243222430948303,0.21015777347487138
62,2073,F,0.3535462270243718,0.3963885065206568,0.25006526645497146
67,2073,F,0.3439938117264289,0.3581215742521217,0.29788461402144933
72,2073,F,0.3439938117264289,0.3581215742521217,0.29788461402144933
77,2073,F,0.3439938117264289,0.3581215742521217,0.29788461402144933
82,2073,F,0.3439938117264289,0.3581215742521217,0.29788461402144933
87,2073,F,0.3439938117264289,0.3581215742521217,0.29788461402144933
17,2073,M,0.01753071729091215,0.2075666546375798,0.774902628071508
22,2073,M,0.15932897584898623,0.7153000614399827,0.1253709627110311
27,2073,M,0.4131149695789972,0.4795408776308322,0.10734415279017058
32,2073,M,0.43448077294160775,0.4516845609194692,0.11383466613892305
37,2073,M,0.4138731869751608,0.4638296392719575,0.12229717375288171
42,2073,M,0.3811022275899212,0.48618850800695446,0.13270926440312442
47,2073,M,0.3543778418560708,0.4981503391834615,0.14747181896046777
52,2073,M,0.33397652880353823,0.49501294962096076,0.17101052157550095
57,2073,M,0.3176522555920206,0.4791938372303391,0.20315390717764034
62,2073,M,0.3030113335270444,0.45240197346741073,0.24458669300554486
67,2073,M,0.29042107956616425,0.4140374460498485,0.2955414743839872
72,2073,M,0.29042107956616425,0.4140374460498485,0.2955414743839872
77,2073,M,0.29042107956616425,0.4140374460498485,0.2955414743839872
82,2073,M,0.29042107956616425,0.4140374460498485,0.2955414743839872
87,2073,M,0.29042107956616425,0.4140374460498485,0.2955414743839872
17,2074,F,0.017565271018925566,0.1823083724118809,0.8001263565691935
22,2074,F,0.17591987369065268,0.6833621374179769,0.1407179888913705
27,2074,F,0.4436218550231422,0.44057363243258846,0.11580451254426934
32,2074,F,0.468049336755891,0.41053990257712863,0.12141076066698045
37,2074,F,0.4504987502845404,0.4197293677738281,0.12977188194163153
42,2074,F,0.4210140079098904,0.43869197490082706,0.14029401718928244
47,2074,F,0.3976401535640955,0.4473516418022659,0.15500820463363865
52,2074,F,0.380476261894073,0.4412823304008084,0.17824140770511848
57,2074,F,0.36793478904133103,0.42277635598842284,0.20928885497024605
62,2074,F,0.35633173610556523,0.394768392996882,0.24889987089755283
67,2074,F,0.34634902635200354,0.35691547446727195,0.29673549918072445
72,2074,F,0.34634902635200354,0.35691547446727195,0.29673549918072445
77,2074,F,0.34634902635200354,0.35691547446727195,0.29673549918072445
82,2074,F,0.34634902635200354,0.35691547446727195,0.29673549918072445
87,2074,F,0.34634902635200354,0.35691547446727195,0.29673549918072445
17,2074,M,0.017658454674614146,0.20759584760219627,0.7747456977231896
22,2074,M,0.16026470504282944,0.7145394161621244,0.1251958787950463
27,2074,M,0.4149547382625603,0.47806928877906385,0.10697597295837581
32,2074,M,0.4362941747897682,0.45026809545389196,0.11343772975633981
37,2074,M,0.41584786069597046,0.4623044261522854,0.12184771315174425
42,2074,M,0.3832394480000903,0.48455442790660175,0.1322061240933079
47,2074,M,0.3567111401279226,0.4964050457102852,0.14688381416179216
52,2074,M,0.3372100696242,0.4926969854668215,0.17009294490897847
57,2074,M,0.3209406325884815,0.47698656719391813,0.20207280021760038
62,2074,M,0.3059588761737961,0.45059306460803983,0.2434480592181641
67,2074,M,0.29341136124537,0.41241000721526216,0.2941786315393678
72,2074,M,0.29341136124537,0.41241000721526216,0.2941786315393678
77,2074,M,0.29341136124537,0.41241000721526216,0.2941786315393678
82,2074,M,0.29341136124537,0.41241000721526216,0.2941786315393678
87,2074,M,0.29341136124537,0.41241000721526216,0.2941786315393678
17,2075,F,0.017672614737657924,0.1823311612608288,0.7999962240015134
22,2075,F,0.1764411776350769,0.6829498735099905,0.1406089488549326
27,2075,F,0.4453498388294703,0.439235838995486,0.11541432217504369
32,2075,F,0.46931387391922214,0.40958660977940636,0.12109951630137143
37,2075,F,0.45233565390189334,0.418361195151251,0.12930315094685568
42,2075,F,0.42276282735974313,0.4374031140260829,0.13983405861417395
47,2075,F,0.3995575772679753,0.4459713352258891,0.15447108750613553
52,2075,F,0.38260795220032956,0.43981827854606803,0.17757376925360246
57,2075,F,0.3703458007803083,0.4212321720730728,0.20842202714661884
62,2075,F,0.3587158996992103,0.39338085552724184,0.24790324477354786
67,2075,F,0.3487016461902071,0.3557098745169056,0.29558847929288734
72,2075,F,0.3487016461902071,0.3557098745169056,0.29558847929288734
77,2075,F,0.3487016461902071,0.3557098745169056,0.29558847929288734
82,2075,F,0.3487016461902071,0.3557098745169056,0.29558847929288734
87,2075,F,0.3487016461902071,0.3557098745169056,0.29558847929288734
17,2075,M,0.01778671906879415,0.20762475745263445,0.7745885234785714
22,2075,M,0.1612021314125587,0.7137771358914847,0.12502073269595657
27,2075,M,0.41679105062297034,0.47660021818983217,0.10660873118719746
32,2075,M,0.4381036980082382,0.44885441860878944,0.1130418833829723
37,2075,M,0.41806458571616295,0.4605918835167489,0.12134353076708818
42,2075,M,0.38563956661962867,0.4827188448065651,0.13164158857380617
47,2075,M,0.359332385004278,0.4944436866992789,0.146223928296443
52,2075,M,0.3391481595169255,0.4913082452643116,0.16954359521876286
57,2075,M,0.32313130023499376,0.4755152470398821,0.2013534527251241
62,2075,M,0.308484464273517,0.4490419446792181,0.24247359104726496
67,2075,M,0.29640160562640355,0.410780888315109,0.29281750605848755
72,2075,M,0.29640160562640355,0.410780888315109,0.29281750605848755
77,2075,M,0.29640160562640355,0.410780888315109,0.29281750605848755
82,2075,M,0.29640160562640355,0.410780888315109,0.29281750605848755
87,2075,M,0.29640160562640355,0.410780888315109,0.29281750605848755
17,2076,F,0.017732410844913095,0.18234374482833798,0.7999238443267489
22,2076,F,0.17748506597806407,0.6821241110643009,0.14039082295763497
27,2076,F,0.44649976086341936,0.43834545548750736,0.11515478364907332
32,2076,F,0.4709963707592793,0.40831804840190433,0.12068558083881643
37,2076,F,0.45371046045269514,0.4173370305824968,0.128952508964808
42,2076,F,0.42450835849988633,0.43611641181642885,0.13937522968368485
47,2076,F,0.4014716937856031,0.444593053493697,0.15393525272069994
52,2076,F,0.38503989274994743,0.43814740415297593,0.17681270309707658
57,2076,F,0.3724092885167496,0.4199099967010765,0.20768071478217398
62,2076,F,0.361493298673745,0.39176347845159754,0.24674322287465741
67,2076,F,0.3510515706510638,0.35450483694096063,0.2944435924079756
72,2076,F,0.3510515706510638,0.35450483694096063,0.2944435924079756
77,2076,F,0.3510515706510638,0.35450483694096063,0.2944435924079756
82,2076,F,0.3510515706510638,0.35450483694096063,0.2944435924079756
87,2076,F,0.3510515706510638,0.35450483694096063,0.2944435924079756
17,2076,M,0.01788971026262635,0.20764768203099027,0.7744626077063834
22,2076,M,0.16203681269337494,0.7130981912094803,0.1248649960971448
27,2076,M,0.4186238732211092,0.4751336954573829,0.10624243132150793
32,2076,M,0.4401347408222007,0.44726739598970255,0.11259786318809677
37,2076,M,0.4202761901315968,0.45888290722564135,0.12084090264276195
42,2076,M,0.38803509497050925,0.48088625372603677,0.13107865130345403
47,2076,M,0.36165897528634017,0.4927022049006709,0.1456388198129889
52,2076,M,0.3420522817137989,0.48922643574302543,0.1687212825431756
57,2076,M,0.32641470118405225,0.47330872908601124,0.20027656972993663
62,2076,M,0.31142975444833937,0.44723172126019123,0.24133852429146943
67,2076,M,0.2993915564031331,0.40915025647181613,0.2914581871250508
72,2076,M,0.2993915564031331,0.40915025647181613,0.2914581871250508
77,2076,M,0.2993915564031331,0.40915025647181613,0.2914581871250508
82,2076,M,0.2993915564031331,0.40915025647181613,0.2914581871250508
87,2076,M,0.2993915564031331,0.40915025647181613,0.2914581871250508
17,2077,F,0.017852347603513053,0.18236874751961962,0.7997789048768674
22,2077,F,0.17800764588672535,0.6817106165105066,0.14028173760276813
27,2077,F,0.44783923607712106,0.4373081790882927,0.11485258483458624
32,2077,F,0.47246521267357855,0.40721040776895545,0.12032437955746607
37,2077,F,0.4555396870368918,0.41597411559316766,0.12848619736994046
42,2077,F,0.4262505738509425,0.4348318914443565,0.138917534704701
47,2077,F,0.4033824615312141,0.4432168307166611,0.15340070775212478
52,2077,F,0.3865574994153899,0.43710439964861575,0.1763381009359943
57,2077,F,0.37446985643357944,0.41858917140907914,0.20694097215734142
62,2077,F,0.3638702780182397,0.3903784471824832,0.2457512747992771
67,2077,F,0.35386778249134787,0.353059621080706,0.29307259642794603
72,2077,F,0.35386778249134787,0.353059621080706,0.29307259642794603
77,2077,F,0.35386778249134787,0.353059621080706,0.29307259642794603
82,2077,F,0.35386778249134787,0.353059621080706,0.29307259642794603
87,2077,F,0.35386778249134787,0.353059621080706,0.29307259642794603
17,2077,M,0.017980104555085825,0.20766759314496824,0.7743523022999459
22,2077,M,0.1630820192973466,0.7122477216716994,0.12467025903095405
27,2077,M,0.4202500925964976,0.47383228219018997,0.10591762521331247
32,2077,M,0.4423856092492512,0.4455082550053941,0.11210613574535463
37,2077,M,0.4222377155569369,0.4573668513832388,0.12039543305982423
42,2077,M,0.39016052923334915,0.47925985585770187,0.13057961490894907
47,2077,M,0.36398226584625465,0.49096263594275297,0.14505509821099236
52,2077,M,0.34430843503403874,0.48760841752718553,0.1680831474387757
57,2077,M,0.3282373684680045,0.47208319905943164,0.19967943247256378
62,2077,M,0.3147938977785179,0.445162326759932,0.24004377546155012
67,2077,M,0.30337726357949546,0.4069740124139159,0.2896487240065887
72,2077,M,0.30337726357949546,0.4069740124139159,0.2896487240065887
77,2077,M,0.30337726357949546,0.4069740124139159,0.2896487240065887
82,2077,M,0.30337726357949546,0.4069740124139159,0.2896487240065887
87,2077,M,0.30337726357949546,0.4069740124139159,0.2896487240065887
17,2078,F,0.01791248832514399,0.1823811667886863,0.7997063448861697
22,2078,F,0.17884464813691403,0.6810481810895298,0.14010717077355617
27,2078,F,0.449367282195475,0.43612471545390563,0.11450800235061938
32,2078,F,0.4737217279471516,0.40626275557563796,0.12001551647721051
