projection,year,age,age_group,sex,pop
NMIGR,2085,23,22,M,21104.0
NMIGR,2086,23,22,M,21027.0
NMIGR,2087,23,22,M,20965.0
NMIGR,2088,23,22,M,20912.0
NMIGR,2089,23,22,M,20864.0
NMIGR,2090,23,22,M,20819.0
NMIGR,2091,23,22,M,20771.0
NMIGR,2092,23,22,M,20719.0
NMIGR,2093,23,22,M,20656.0
NMIGR,2094,23,22,M,20584.0
NMIGR,2095,23,22,M,20499.0
NMIGR,2096,23,22,M,20401.0
NMIGR,2097,23,22,M,20289.0
NMIGR,2098,23,22,M,20165.0
NMIGR,2099,23,22,M,20027.0
NMIGR,2100,23,22,M,19879.0
NMIGR,2022,24,22,M,26789.0
NMIGR,2023,24,22,M,27811.0
NMIGR,2024,24,22,M,31099.0
NMIGR,2025,24,22,M,30985.0
NMIGR,2026,24,22,M,29509.0
NMIGR,2027,24,22,M,29687.0
NMIGR,2028,24,22,M,29842.0
NMIGR,2029,24,22,M,30737.0
NMIGR,2030,24,22,M,31846.0
NMIGR,2031,24,22,M,32854.0
NMIGR,2032,24,22,M,33422.0
NMIGR,2033,24,22,M,34539.0
NMIGR,2034,24,22,M,35860.0
NMIGR,2035,24,22,M,34676.0
NMIGR,2036,24,22,M,34591.0
NMIGR,2037,24,22,M,34004.0
NMIGR,2038,24,22,M,32675.0
NMIGR,2039,24,22,M,34086.0
NMIGR,2040,24,22,M,33435.0
NMIGR,2041,24,22,M,32953.0
NMIGR,2042,24,22,M,32268.0
NMIGR,2043,24,22,M,31519.0
NMIGR,2044,24,22,M,30671.0
NMIGR,2045,24,22,M,29570.0
NMIGR,2046,24,22,M,28960.0
NMIGR,2047,24,22,M,28343.0
NMIGR,2048,24,22,M,27166.0
NMIGR,2049,24,22,M,26717.0
NMIGR,2050,24,22,M,26341.0
NMIGR,2051,24,22,M,26021.0
NMIGR,2052,24,22,M,25759.0
NMIGR,2053,24,22,M,25554.0
NMIGR,2054,24,22,M,25416.0
NMIGR,2055,24,22,M,25340.0
NMIGR,2056,24,22,M,25323.0
NMIGR,2057,24,22,M,25359.0
NMIGR,2058,24,22,M,25432.0
NMIGR,2059,24,22,M,25527.0
NMIGR,2060,24,22,M,25627.0
NMIGR,2061,24,22,M,25719.0
NMIGR,2062,24,22,M,25791.0
NMIGR,2063,24,22,M,25834.0
NMIGR,2064,24,22,M,25841.0
NMIGR,2065,24,22,M,25810.0
NMIGR,2066,24,22,M,25735.0
NMIGR,2067,24,22,M,25617.0
NMIGR,2068,24,22,M,25458.0
NMIGR,2069,24,22,M,25256.0
NMIGR,2070,24,22,M,25019.0
NMIGR,2071,24,22,M,24752.0
NMIGR,2072,24,22,M,24460.0
NMIGR,2073,24,22,M,24150.0
NMIGR,2074,24,22,M,23827.0
NMIGR,2075,24,22,M,23501.0
NMIGR,2076,24,22,M,23179.0
NMIGR,2077,24,22,M,22866.0
NMIGR,2078,24,22,M,22570.0
NMIGR,2079,24,22,M,22294.0
NMIGR,2080,24,22,M,22043.0
NMIGR,2081,24,22,M,21817.0
NMIGR,2082,24,22,M,21620.0
NMIGR,2083,24,22,M,21451.0
NMIGR,2084,24,22,M,21309.0
NMIGR,2085,24,22,M,21192.0
NMIGR,2086,24,22,M,21098.0
NMIGR,2087,24,22,M,21021.0
NMIGR,2088,24,22,M,20958.0
NMIGR,2089,24,22,M,20905.0
NMIGR,2090,24,22,M,20859.0
NMIGR,2091,24,22,M,20813.0
NMIGR,2092,24,22,M,20766.0
NMIGR,2093,24,22,M,20713.0
NMIGR,2094,24,22,M,20651.0
NMIGR,2095,24,22,M,20578.0
NMIGR,2096,24,22,M,20494.0
NMIGR,2097,24,22,M,20396.0
NMIGR,2098,24,22,M,20285.0
NMIGR,2099,24,22,M,20160.0
NMIGR,2100,24,22,M,20023.0
NMIGR,2022,25,27,M,29593.0
NMIGR,2023,25,27,M,27018.0
NMIGR,2024,25,27,M,27787.0
NMIGR,2025,25,27,M,31072.0
NMIGR,2026,25,27,M,30958.0
NMIGR,2027,25,27,M,29485.0
NMIGR,2028,25,27,M,29663.0
NMIGR,2029,25,27,M,29818.0
NMIGR,2030,25,27,M,30712.0
NMIGR,2031,25,27,M,31820.0
NMIGR,2032,25,27,M,32829.0
NMIGR,2033,25,27,M,33397.0
NMIGR,2034,25,27,M,34513.0
NMIGR,2035,25,27,M,35834.0
NMIGR,2036,25,27,M,34651.0
NMIGR,2037,25,27,M,34567.0
NMIGR,2038,25,27,M,33980.0
NMIGR,2039,25,27,M,32653.0
NMIGR,2040,25,27,M,34063.0
NMIGR,2041,25,27,M,33413.0
NMIGR,2042,25,27,M,32931.0
NMIGR,2043,25,27,M,32248.0
NMIGR,2044,25,27,M,31499.0
NMIGR,2045,25,27,M,30652.0
NMIGR,2046,25,27,M,29551.0
NMIGR,2047,25,27,M,28943.0
NMIGR,2048,25,27,M,28326.0
NMIGR,2049,25,27,M,27150.0
NMIGR,2050,25,27,M,26702.0
NMIGR,2051,25,27,M,26326.0
NMIGR,2052,25,27,M,26007.0
NMIGR,2053,25,27,M,25744.0
NMIGR,2054,25,27,M,25540.0
NMIGR,2055,25,27,M,25402.0
NMIGR,2056,25,27,M,25327.0
NMIGR,2057,25,27,M,25310.0
NMIGR,2058,25,27,M,25346.0
NMIGR,2059,25,27,M,25419.0
NMIGR,2060,25,27,M,25514.0
NMIGR,2061,25,27,M,25615.0
NMIGR,2062,25,27,M,25707.0
NMIGR,2063,25,27,M,25779.0
NMIGR,2064,25,27,M,25823.0
NMIGR,2065,25,27,M,25830.0
NMIGR,2066,25,27,M,25799.0
NMIGR,2067,25,27,M,25724.0
NMIGR,2068,25,27,M,25607.0
NMIGR,2069,25,27,M,25447.0
NMIGR,2070,25,27,M,25246.0
NMIGR,2071,25,27,M,25009.0
NMIGR,2072,25,27,M,24742.0
NMIGR,2073,25,27,M,24451.0
NMIGR,2074,25,27,M,24141.0
NMIGR,2075,25,27,M,23818.0
NMIGR,2076,25,27,M,23492.0
NMIGR,2077,25,27,M,23170.0
NMIGR,2078,25,27,M,22858.0
NMIGR,2079,25,27,M,22561.0
NMIGR,2080,25,27,M,22286.0
NMIGR,2081,25,27,M,22035.0
NMIGR,2082,25,27,M,21810.0
NMIGR,2083,25,27,M,21613.0
NMIGR,2084,25,27,M,21444.0
NMIGR,2085,25,27,M,21303.0
NMIGR,2086,25,27,M,21186.0
NMIGR,2087,25,27,M,21091.0
NMIGR,2088,25,27,M,21015.0
NMIGR,2089,25,27,M,20952.0
NMIGR,2090,25,27,M,20900.0
NMIGR,2091,25,27,M,20852.0
NMIGR,2092,25,27,M,20808.0
NMIGR,2093,25,27,M,20759.0
NMIGR,2094,25,27,M,20706.0
NMIGR,2095,25,27,M,20645.0
NMIGR,2096,25,27,M,20573.0
NMIGR,2097,25,27,M,20488.0
NMIGR,2098,25,27,M,20391.0
NMIGR,2099,25,27,M,20279.0
NMIGR,2100,25,27,M,20155.0
NMIGR,2022,26,27,M,29474.0
NMIGR,2023,26,27,M,29814.0
NMIGR,2024,26,27,M,26992.0
NMIGR,2025,26,27,M,27762.0
NMIGR,2026,26,27,M,31044.0
NMIGR,2027,26,27,M,30932.0
NMIGR,2028,26,27,M,29460.0
NMIGR,2029,26,27,M,29638.0
NMIGR,2030,26,27,M,29794.0
NMIGR,2031,26,27,M,30687.0
NMIGR,2032,26,27,M,31794.0
NMIGR,2033,26,27,M,32803.0
NMIGR,2034,26,27,M,33371.0
NMIGR,2035,26,27,M,34487.0
NMIGR,2036,26,27,M,35807.0
NMIGR,2037,26,27,M,34626.0
NMIGR,2038,26,27,M,34542.0
NMIGR,2039,26,27,M,33956.0
NMIGR,2040,26,27,M,32630.0
NMIGR,2041,26,27,M,34039.0
NMIGR,2042,26,27,M,33389.0
NMIGR,2043,26,27,M,32909.0
NMIGR,2044,26,27,M,32226.0
NMIGR,2045,26,27,M,31479.0
NMIGR,2046,26,27,M,30632.0
NMIGR,2047,26,27,M,29533.0
NMIGR,2048,26,27,M,28925.0
NMIGR,2049,26,27,M,28309.0
NMIGR,2050,26,27,M,27133.0
NMIGR,2051,26,27,M,26687.0
NMIGR,2052,26,27,M,26310.0
NMIGR,2053,26,27,M,25992.0
NMIGR,2054,26,27,M,25730.0
NMIGR,2055,26,27,M,25526.0
NMIGR,2056,26,27,M,25388.0
NMIGR,2057,26,27,M,25313.0
NMIGR,2058,26,27,M,25297.0
NMIGR,2059,26,27,M,25333.0
NMIGR,2060,26,27,M,25406.0
NMIGR,2061,26,27,M,25501.0
NMIGR,2062,26,27,M,25602.0
NMIGR,2063,26,27,M,25694.0
NMIGR,2064,26,27,M,25767.0
NMIGR,2065,26,27,M,25811.0
NMIGR,2066,26,27,M,25818.0
NMIGR,2067,26,27,M,25786.0
NMIGR,2068,26,27,M,25712.0
NMIGR,2069,26,27,M,25595.0
NMIGR,2070,26,27,M,25435.0
NMIGR,2071,26,27,M,25235.0
NMIGR,2072,26,27,M,24998.0
NMIGR,2073,26,27,M,24731.0
NMIGR,2074,26,27,M,24441.0
NMIGR,2075,26,27,M,24130.0
NMIGR,2076,26,27,M,23809.0
NMIGR,2077,26,27,M,23484.0
NMIGR,2078,26,27,M,23161.0
NMIGR,2079,26,27,M,22849.0
NMIGR,2080,26,27,M,22553.0
NMIGR,2081,26,27,M,22278.0
NMIGR,2082,26,27,M,22027.0
NMIGR,2083,26,27,M,21803.0
NMIGR,2084,26,27,M,21606.0
NMIGR,2085,26,27,M,21437.0
NMIGR,2086,26,27,M,21295.0
NMIGR,2087,26,27,M,21178.0
NMIGR,2088,26,27,M,21085.0
NMIGR,2089,26,27,M,21007.0
NMIGR,2090,26,27,M,20945.0
NMIGR,2091,26,27,M,20893.0
NMIGR,2092,26,27,M,20846.0
NMIGR,2093,26,27,M,20801.0
NMIGR,2094,26,27,M,20754.0
NMIGR,2095,26,27,M,20701.0
NMIGR,2096,26,27,M,20640.0
NMIGR,2097,26,27,M,20567.0
NMIGR,2098,26,27,M,20483.0
NMIGR,2099,26,27,M,20385.0
NMIGR,2100,26,27,M,20274.0
NMIGR,2022,27,27,M,32504.0
NMIGR,2023,27,27,M,29748.0
NMIGR,2024,27,27,M,29785.0
NMIGR,2025,27,27,M,26967.0
NMIGR,2026,27,27,M,27736.0
NMIGR,2027,27,27,M,31015.0
NMIGR,2028,27,27,M,30904.0
NMIGR,2029,27,27,M,29433.0
NMIGR,2030,27,27,M,29612.0
NMIGR,2031,27,27,M,29768.0
NMIGR,2032,27,27,M,30661.0
NMIGR,2033,27,27,M,31768.0
NMIGR,2034,27,27,M,32776.0
NMIGR,2035,27,27,M,33344.0
NMIGR,2036,27,27,M,34459.0
NMIGR,2037,27,27,M,35778.0
NMIGR,2038,27,27,M,34599.0
NMIGR,2039,27,27,M,34516.0
NMIGR,2040,27,27,M,33931.0
NMIGR,2041,27,27,M,32606.0
NMIGR,2042,27,27,M,34014.0
NMIGR,2043,27,27,M,33366.0
NMIGR,2044,27,27,M,32886.0
NMIGR,2045,27,27,M,32204.0
NMIGR,2046,27,27,M,31457.0
NMIGR,2047,27,27,M,30612.0
NMIGR,2048,27,27,M,29513.0
NMIGR,2049,27,27,M,28906.0
NMIGR,2050,27,27,M,28291.0
NMIGR,2051,27,27,M,27117.0
NMIGR,2052,27,27,M,26670.0
NMIGR,2053,27,27,M,26295.0
NMIGR,2054,27,27,M,25976.0
NMIGR,2055,27,27,M,25714.0
NMIGR,2056,27,27,M,25512.0
NMIGR,2057,27,27,M,25373.0
NMIGR,2058,27,27,M,25299.0
NMIGR,2059,27,27,M,25283.0
NMIGR,2060,27,27,M,25319.0
NMIGR,2061,27,27,M,25392.0
NMIGR,2062,27,27,M,25488.0
NMIGR,2063,27,27,M,25589.0
NMIGR,2064,27,27,M,25681.0
NMIGR,2065,27,27,M,25754.0
NMIGR,2066,27,27,M,25798.0
NMIGR,2067,27,27,M,25805.0
NMIGR,2068,27,27,M,25773.0
NMIGR,2069,27,27,M,25700.0
NMIGR,2070,27,27,M,25583.0
NMIGR,2071,27,27,M,25423.0
NMIGR,2072,27,27,M,25224.0
NMIGR,2073,27,27,M,24987.0
NMIGR,2074,27,27,M,24721.0
NMIGR,2075,27,27,M,24430.0
NMIGR,2076,27,27,M,24120.0
NMIGR,2077,27,27,M,23799.0
NMIGR,2078,27,27,M,23474.0
NMIGR,2079,27,27,M,23152.0
NMIGR,2080,27,27,M,22840.0
NMIGR,2081,27,27,M,22545.0
NMIGR,2082,27,27,M,22269.0
NMIGR,2083,27,27,M,22019.0
NMIGR,2084,27,27,M,21794.0
NMIGR,2085,27,27,M,21598.0
NMIGR,2086,27,27,M,21429.0
NMIGR,2087,27,27,M,21288.0
NMIGR,2088,27,27,M,21171.0
NMIGR,2089,27,27,M,21077.0
NMIGR,2090,27,27,M,21001.0
NMIGR,2091,27,27,M,20939.0
NMIGR,2092,27,27,M,20886.0
NMIGR,2093,27,27,M,20839.0
NMIGR,2094,27,27,M,20795.0
NMIGR,2095,27,27,M,20747.0
NMIGR,2096,27,27,M,20694.0
NMIGR,2097,27,27,M,20633.0
NMIGR,2098,27,27,M,20561.0
NMIGR,2099,27,27,M,20477.0
NMIGR,2100,27,27,M,20380.0
NMIGR,2022,28,27,M,34985.0
NMIGR,2023,28,27,M,32830.0
NMIGR,2024,28,27,M,29717.0
NMIGR,2025,28,27,M,29756.0
NMIGR,2026,28,27,M,26940.0
NMIGR,2027,28,27,M,27709.0
NMIGR,2028,28,27,M,30985.0
NMIGR,2029,28,27,M,30875.0
NMIGR,2030,28,27,M,29406.0
NMIGR,2031,28,27,M,29585.0
NMIGR,2032,28,27,M,29741.0
NMIGR,2033,28,27,M,30634.0
NMIGR,2034,28,27,M,31741.0
NMIGR,2035,28,27,M,32748.0
NMIGR,2036,28,27,M,33315.0
NMIGR,2037,28,27,M,34432.0
NMIGR,2038,28,27,M,35750.0
NMIGR,2039,28,27,M,34571.0
NMIGR,2040,28,27,M,34488.0
NMIGR,2041,28,27,M,33904.0
NMIGR,2042,28,27,M,32581.0
NMIGR,2043,28,27,M,33988.0
NMIGR,2044,28,27,M,33341.0
NMIGR,2045,28,27,M,32862.0
NMIGR,2046,28,27,M,32181.0
NMIGR,2047,28,27,M,31435.0
NMIGR,2048,28,27,M,30590.0
NMIGR,2049,28,27,M,29493.0
NMIGR,2050,28,27,M,28886.0
NMIGR,2051,28,27,M,28272.0
NMIGR,2052,28,27,M,27099.0
NMIGR,2053,28,27,M,26652.0
NMIGR,2054,28,27,M,26278.0
NMIGR,2055,28,27,M,25959.0
NMIGR,2056,28,27,M,25698.0
NMIGR,2057,28,27,M,25496.0
NMIGR,2058,28,27,M,25358.0
NMIGR,2059,28,27,M,25284.0
NMIGR,2060,28,27,M,25268.0
NMIGR,2061,28,27,M,25304.0
NMIGR,2062,28,27,M,25378.0
NMIGR,2063,28,27,M,25474.0
NMIGR,2064,28,27,M,25575.0
NMIGR,2065,28,27,M,25667.0
NMIGR,2066,28,27,M,25740.0
NMIGR,2067,28,27,M,25784.0
NMIGR,2068,28,27,M,25792.0
NMIGR,2069,28,27,M,25760.0
NMIGR,2070,28,27,M,25687.0
NMIGR,2071,28,27,M,25571.0
NMIGR,2072,28,27,M,25411.0
NMIGR,2073,28,27,M,25212.0
NMIGR,2074,28,27,M,24976.0
NMIGR,2075,28,27,M,24709.0
NMIGR,2076,28,27,M,24419.0
NMIGR,2077,28,27,M,24110.0
NMIGR,2078,28,27,M,23788.0
NMIGR,2079,28,27,M,23463.0
NMIGR,2080,28,27,M,23142.0
NMIGR,2081,28,27,M,22831.0
NMIGR,2082,28,27,M,22535.0
NMIGR,2083,28,27,M,22260.0
NMIGR,2084,28,27,M,22010.0
NMIGR,2085,28,27,M,21786.0
NMIGR,2086,28,27,M,21590.0
NMIGR,2087,28,27,M,21421.0
NMIGR,2088,28,27,M,21280.0
NMIGR,2089,28,27,M,21163.0
NMIGR,2090,28,27,M,21069.0
NMIGR,2091,28,27,M,20993.0
NMIGR,2092,28,27,M,20930.0
NMIGR,2093,28,27,M,20878.0
NMIGR,2094,28,27,M,20832.0
NMIGR,2095,28,27,M,20787.0
NMIGR,2096,28,27,M,20740.0
NMIGR,2097,28,27,M,20688.0
NMIGR,2098,28,27,M,20627.0
NMIGR,2099,28,27,M,20554.0
NMIGR,2100,28,27,M,20471.0
NMIGR,2022,29,27,M,36902.0
NMIGR,2023,29,27,M,35346.0
NMIGR,2024,29,27,M,32794.0
NMIGR,2025,29,27,M,29686.0
NMIGR,2026,29,27,M,29725.0
NMIGR,2027,29,27,M,26913.0
NMIGR,2028,29,27,M,27681.0
NMIGR,2029,29,27,M,30955.0
NMIGR,2030,29,27,M,30844.0
NMIGR,2031,29,27,M,29378.0
NMIGR,2032,29,27,M,29557.0
NMIGR,2033,29,27,M,29713.0
NMIGR,2034,29,27,M,30606.0
NMIGR,2035,29,27,M,31712.0
NMIGR,2036,29,27,M,32719.0
NMIGR,2037,29,27,M,33285.0
NMIGR,2038,29,27,M,34401.0
NMIGR,2039,29,27,M,35719.0
NMIGR,2040,29,27,M,34542.0
NMIGR,2041,29,27,M,34459.0
NMIGR,2042,29,27,M,33876.0
NMIGR,2043,29,27,M,32554.0
NMIGR,2044,29,27,M,33962.0
NMIGR,2045,29,27,M,33315.0
NMIGR,2046,29,27,M,32837.0
NMIGR,2047,29,27,M,32156.0
NMIGR,2048,29,27,M,31412.0
NMIGR,2049,29,27,M,30567.0
NMIGR,2050,29,27,M,29471.0
NMIGR,2051,29,27,M,28866.0
NMIGR,2052,29,27,M,28252.0
NMIGR,2053,29,27,M,27079.0
NMIGR,2054,29,27,M,26635.0
NMIGR,2055,29,27,M,26260.0
NMIGR,2056,29,27,M,25943.0
NMIGR,2057,29,27,M,25682.0
NMIGR,2058,29,27,M,25479.0
NMIGR,2059,29,27,M,25342.0
NMIGR,2060,29,27,M,25268.0
NMIGR,2061,29,27,M,25252.0
NMIGR,2062,29,27,M,25290.0
NMIGR,2063,29,27,M,25363.0
NMIGR,2064,29,27,M,25459.0
NMIGR,2065,29,27,M,25560.0
NMIGR,2066,29,27,M,25652.0
NMIGR,2067,29,27,M,25725.0
NMIGR,2068,29,27,M,25770.0
NMIGR,2069,29,27,M,25778.0
NMIGR,2070,29,27,M,25747.0
NMIGR,2071,29,27,M,25674.0
NMIGR,2072,29,27,M,25558.0
NMIGR,2073,29,27,M,25398.0
NMIGR,2074,29,27,M,25199.0
NMIGR,2075,29,27,M,24963.0
NMIGR,2076,29,27,M,24697.0
NMIGR,2077,29,27,M,24407.0
NMIGR,2078,29,27,M,24098.0
NMIGR,2079,29,27,M,23777.0
NMIGR,2080,29,27,M,23452.0
NMIGR,2081,29,27,M,23132.0
NMIGR,2082,29,27,M,22821.0
NMIGR,2083,29,27,M,22525.0
NMIGR,2084,29,27,M,22250.0
NMIGR,2085,29,27,M,22000.0
NMIGR,2086,29,27,M,21777.0
NMIGR,2087,29,27,M,21581.0
NMIGR,2088,29,27,M,21412.0
NMIGR,2089,29,27,M,21271.0
NMIGR,2090,29,27,M,21155.0
NMIGR,2091,29,27,M,21060.0
NMIGR,2092,29,27,M,20985.0
NMIGR,2093,29,27,M,20923.0
NMIGR,2094,29,27,M,20871.0
NMIGR,2095,29,27,M,20824.0
NMIGR,2096,29,27,M,20780.0
NMIGR,2097,29,27,M,20732.0
NMIGR,2098,29,27,M,20680.0
NMIGR,2099,29,27,M,20619.0
NMIGR,2100,29,27,M,20548.0
NMIGR,2022,3,3,M,30273.0
NMIGR,2023,3,3,M,30887.0
NMIGR,2024,3,3,M,29773.0
NMIGR,2025,3,3,M,29155.0
NMIGR,2026,3,3,M,28528.0
NMIGR,2027,3,3,M,27339.0
NMIGR,2028,3,3,M,26883.0
NMIGR,2029,3,3,M,26499.0
NMIGR,2030,3,3,M,26174.0
NMIGR,2031,3,3,M,25905.0
NMIGR,2032,3,3,M,25695.0
NMIGR,2033,3,3,M,25553.0
NMIGR,2034,3,3,M,25473.0
NMIGR,2035,3,3,M,25453.0
NMIGR,2036,3,3,M,25486.0
NMIGR,2037,3,3,M,25555.0
NMIGR,2038,3,3,M,25648.0
NMIGR,2039,3,3,M,25746.0
NMIGR,2040,3,3,M,25834.0
NMIGR,2041,3,3,M,25904.0
NMIGR,2042,3,3,M,25944.0
NMIGR,2043,3,3,M,25949.0
NMIGR,2044,3,3,M,25915.0
NMIGR,2045,3,3,M,25837.0
NMIGR,2046,3,3,M,25717.0
NMIGR,2047,3,3,M,25553.0
NMIGR,2048,3,3,M,25349.0
NMIGR,2049,3,3,M,25108.0
NMIGR,2050,3,3,M,24838.0
NMIGR,2051,3,3,M,24544.0
NMIGR,2052,3,3,M,24230.0
NMIGR,2053,3,3,M,23905.0
NMIGR,2054,3,3,M,23576.0
NMIGR,2055,3,3,M,23250.0
NMIGR,2056,3,3,M,22935.0
NMIGR,2057,3,3,M,22636.0
NMIGR,2058,3,3,M,22357.0
NMIGR,2059,3,3,M,22103.0
NMIGR,2060,3,3,M,21877.0
NMIGR,2061,3,3,M,21678.0
NMIGR,2062,3,3,M,21507.0
NMIGR,2063,3,3,M,21363.0
NMIGR,2064,3,3,M,21244.0
NMIGR,2065,3,3,M,21149.0
NMIGR,2066,3,3,M,21070.0
NMIGR,2067,3,3,M,21006.0
NMIGR,2068,3,3,M,20953.0
NMIGR,2069,3,3,M,20904.0
NMIGR,2070,3,3,M,20858.0
NMIGR,2071,3,3,M,20809.0
NMIGR,2072,3,3,M,20755.0
NMIGR,2073,3,3,M,20692.0
NMIGR,2074,3,3,M,20618.0
NMIGR,2075,3,3,M,20533.0
NMIGR,2076,3,3,M,20433.0
NMIGR,2077,3,3,M,20321.0
NMIGR,2078,3,3,M,20196.0
NMIGR,2079,3,3,M,20057.0
NMIGR,2080,3,3,M,19908.0
NMIGR,2081,3,3,M,19748.0
NMIGR,2082,3,3,M,19582.0
NMIGR,2083,3,3,M,19410.0
NMIGR,2084,3,3,M,19235.0
NMIGR,2085,3,3,M,19061.0
NMIGR,2086,3,3,M,18887.0
NMIGR,2087,3,3,M,18717.0
NMIGR,2088,3,3,M,18553.0
NMIGR,2089,3,3,M,18395.0
NMIGR,2090,3,3,M,18247.0
NMIGR,2091,3,3,M,18107.0
NMIGR,2092,3,3,M,17978.0
NMIGR,2093,3,3,M,17859.0
NMIGR,2094,3,3,M,17748.0
NMIGR,2095,3,3,M,17647.0
NMIGR,2096,3,3,M,17555.0
NMIGR,2097,3,3,M,17468.0
NMIGR,2098,3,3,M,17389.0
NMIGR,2099,3,3,M,17313.0
NMIGR,2100,3,3,M,17242.0
NMIGR,2022,30,32,M,39862.0
NMIGR,2023,30,32,M,37320.0
NMIGR,2024,30,32,M,35304.0
NMIGR,2025,30,32,M,32757.0
NMIGR,2026,30,32,M,29653.0
NMIGR,2027,30,32,M,29691.0
NMIGR,2028,30,32,M,26883.0
NMIGR,2029,30,32,M,27652.0
NMIGR,2030,30,32,M,30922.0
NMIGR,2031,30,32,M,30813.0
NMIGR,2032,30,32,M,29348.0
NMIGR,2033,30,32,M,29527.0
NMIGR,2034,30,32,M,29684.0
NMIGR,2035,30,32,M,30577.0
NMIGR,2036,30,32,M,31681.0
NMIGR,2037,30,32,M,32688.0
NMIGR,2038,30,32,M,33255.0
NMIGR,2039,30,32,M,34369.0
NMIGR,2040,30,32,M,35686.0
NMIGR,2041,30,32,M,34510.0
NMIGR,2042,30,32,M,34429.0
NMIGR,2043,30,32,M,33846.0
NMIGR,2044,30,32,M,32526.0
NMIGR,2045,30,32,M,33933.0
NMIGR,2046,30,32,M,33287.0
NMIGR,2047,30,32,M,32810.0
NMIGR,2048,30,32,M,32131.0
NMIGR,2049,30,32,M,31387.0
NMIGR,2050,30,32,M,30543.0
NMIGR,2051,30,32,M,29449.0
NMIGR,2052,30,32,M,28843.0
NMIGR,2053,30,32,M,28231.0
NMIGR,2054,30,32,M,27060.0
NMIGR,2055,30,32,M,26615.0
NMIGR,2056,30,32,M,26241.0
NMIGR,2057,30,32,M,25924.0
NMIGR,2058,30,32,M,25664.0
NMIGR,2059,30,32,M,25461.0
NMIGR,2060,30,32,M,25325.0
NMIGR,2061,30,32,M,25251.0
NMIGR,2062,30,32,M,25236.0
NMIGR,2063,30,32,M,25273.0
NMIGR,2064,30,32,M,25346.0
NMIGR,2065,30,32,M,25443.0
NMIGR,2066,30,32,M,25544.0
NMIGR,2067,30,32,M,25636.0
NMIGR,2068,30,32,M,25710.0
NMIGR,2069,30,32,M,25754.0
NMIGR,2070,30,32,M,25763.0
NMIGR,2071,30,32,M,25732.0
NMIGR,2072,30,32,M,25659.0
NMIGR,2073,30,32,M,25543.0
NMIGR,2074,30,32,M,25384.0
NMIGR,2075,30,32,M,25185.0
NMIGR,2076,30,32,M,24950.0
NMIGR,2077,30,32,M,24684.0
NMIGR,2078,30,32,M,24394.0
NMIGR,2079,30,32,M,24086.0
NMIGR,2080,30,32,M,23765.0
NMIGR,2081,30,32,M,23441.0
NMIGR,2082,30,32,M,23120.0
NMIGR,2083,30,32,M,22809.0
NMIGR,2084,30,32,M,22514.0
NMIGR,2085,30,32,M,22240.0
NMIGR,2086,30,32,M,21990.0
NMIGR,2087,30,32,M,21766.0
NMIGR,2088,30,32,M,21570.0
NMIGR,2089,30,32,M,21403.0
NMIGR,2090,30,32,M,21262.0
NMIGR,2091,30,32,M,21146.0
NMIGR,2092,30,32,M,21052.0
NMIGR,2093,30,32,M,20976.0
NMIGR,2094,30,32,M,20915.0
NMIGR,2095,30,32,M,20863.0
NMIGR,2096,30,32,M,20816.0
NMIGR,2097,30,32,M,20771.0
NMIGR,2098,30,32,M,20725.0
NMIGR,2099,30,32,M,20672.0
NMIGR,2100,30,32,M,20612.0
NMIGR,2022,31,32,M,43165.0
NMIGR,2023,31,32,M,40283.0
NMIGR,2024,31,32,M,37274.0
NMIGR,2025,31,32,M,35261.0
NMIGR,2026,31,32,M,32718.0
NMIGR,2027,31,32,M,29618.0
NMIGR,2028,31,32,M,29658.0
NMIGR,2029,31,32,M,26853.0
NMIGR,2030,31,32,M,27621.0
NMIGR,2031,31,32,M,30888.0
NMIGR,2032,31,32,M,30779.0
NMIGR,2033,31,32,M,29316.0
NMIGR,2034,31,32,M,29495.0
NMIGR,2035,31,32,M,29652.0
NMIGR,2036,31,32,M,30545.0
NMIGR,2037,31,32,M,31650.0
NMIGR,2038,31,32,M,32656.0
NMIGR,2039,31,32,M,33222.0
NMIGR,2040,31,32,M,34336.0
NMIGR,2041,31,32,M,35652.0
NMIGR,2042,31,32,M,34478.0
NMIGR,2043,31,32,M,34397.0
NMIGR,2044,31,32,M,33816.0
NMIGR,2045,31,32,M,32498.0
NMIGR,2046,31,32,M,33902.0
NMIGR,2047,31,32,M,33257.0
NMIGR,2048,31,32,M,32782.0
NMIGR,2049,31,32,M,32103.0
NMIGR,2050,31,32,M,31360.0
NMIGR,2051,31,32,M,30518.0
NMIGR,2052,31,32,M,29425.0
NMIGR,2053,31,32,M,28820.0
NMIGR,2054,31,32,M,28208.0
NMIGR,2055,31,32,M,27039.0
NMIGR,2056,31,32,M,26595.0
NMIGR,2057,31,32,M,26221.0
NMIGR,2058,31,32,M,25904.0
NMIGR,2059,31,32,M,25644.0
NMIGR,2060,31,32,M,25443.0
NMIGR,2061,31,32,M,25307.0
NMIGR,2062,31,32,M,25233.0
NMIGR,2063,31,32,M,25219.0
NMIGR,2064,31,32,M,25255.0
NMIGR,2065,31,32,M,25329.0
NMIGR,2066,31,32,M,25426.0
NMIGR,2067,31,32,M,25527.0
NMIGR,2068,31,32,M,25619.0
NMIGR,2069,31,32,M,25694.0
NMIGR,2070,31,32,M,25738.0
NMIGR,2071,31,32,M,25747.0
NMIGR,2072,31,32,M,25716.0
