age_group,year,sex,edu,l_active,l_not_active
27,2070,M,M,0.854445165947024,0.14555483405297598
32,2070,M,M,0.8818433424302734,0.1181566575697266
37,2070,M,M,0.8918927044227207,0.10810729557727927
42,2070,M,M,0.8954182511484153,0.10458174885158467
47,2070,M,M,0.8873740474053515,0.11262595259464847
52,2070,M,M,0.8556657464876408,0.14433425351235918
57,2070,M,M,0.7587917619015686,0.2412082380984314
62,2070,M,M,0.48063084244792786,0.5193691575520721
67,2070,M,M,0.21176567426447382,0.7882343257355262
72,2070,M,M,0.15772067627830982,0.8422793237216901
77,2070,M,M,0.01,0.99
82,2070,M,M,0.01,0.99
87,2070,M,M,0.01,0.99
17,2071,F,H,0.7010349646089409,0.2989650353910591
22,2071,F,H,0.7010349646089409,0.2989650353910591
27,2071,F,H,0.837648007761401,0.16235199223859897
32,2071,F,H,0.867718466046152,0.132281533953848
37,2071,F,H,0.8788040597887037,0.12119594021129632
42,2071,F,H,0.8827003103785593,0.11729968962144066
47,2071,F,H,0.8738157251497737,0.12618427485022632
52,2071,F,H,0.8389829005694379,0.16101709943056208
57,2071,F,H,0.7343875351224192,0.26561246487758083
62,2071,F,H,0.4485369770897593,0.5514630229102406
67,2071,F,H,0.19102197130975887,0.8089780286902412
72,2071,F,H,0.1413218396003327,0.8586781603996673
77,2071,F,H,0.01,0.99
82,2071,F,H,0.01,0.99
87,2071,F,H,0.01,0.99
17,2071,F,L,0.163360930468156,0.836639069531844
22,2071,F,L,0.42168202190834114,0.5783179780916589
27,2071,F,L,0.6160291730487062,0.3839708269512938
32,2071,F,L,0.6710264867075106,0.32897351329248936
37,2071,F,L,0.6927590432661209,0.3072409567338791
42,2071,F,L,0.7005986437421207,0.29940135625787934
47,2071,F,L,0.6828764954270483,0.3171235045729517
52,2071,F,L,0.618356045090412,0.381643954909588
57,2071,F,L,0.462295478503574,0.537704521496426
62,2071,F,L,0.20186362632030438,0.7981363736796956
67,2071,F,L,0.06840280053127971,0.9315971994687203
72,2071,F,L,0.04868576226343163,0.9513142377365684
77,2071,F,L,0.01,0.99
82,2071,F,L,0.01,0.99
87,2071,F,L,0.01,0.99
17,2071,F,M,0.2606854902441354,0.7393145097558647
22,2071,F,M,0.5683566913916144,0.4316433086083856
27,2071,F,M,0.7434064645298425,0.2565935354701575
32,2071,F,M,0.7864827763175011,0.21351722368249892
37,2071,F,M,0.8028292385915666,0.19717076140843337
42,2071,F,M,0.8086360960654242,0.1913639039345758
47,2071,F,M,0.7954417209415886,0.2045582790584114
52,2071,F,M,0.7452806009015808,0.25471939909841923
57,2071,F,M,0.6082392556215779,0.3917607443784221
62,2071,F,M,0.31353049543414574,0.6864695045658542
67,2071,F,M,0.11707093679606566,0.8829290632039344
72,2071,F,M,0.0845993036442242,0.9154006963557758
77,2071,F,M,0.01,0.99
82,2071,F,M,0.01,0.99
87,2071,F,M,0.01,0.99
17,2071,M,H,0.8267211352693005,0.17327886473069953
22,2071,M,H,0.8267211352693005,0.17327886473069953
27,2071,M,H,0.9130268052073557,0.08697319479264431
32,2071,M,H,0.9302975426534895,0.06970245734651048
37,2071,M,H,0.9365224654703426,0.06347753452965743
42,2071,M,H,0.9386926116044036,0.06130738839559635
47,2071,M,H,0.9337306332863587,0.06626936671364125
52,2071,M,H,0.9138056930841798,0.0861943069158202
57,2071,M,H,0.8490709110618374,0.1509290889381626
62,2071,M,H,0.6233402849643825,0.37665971503561746
67,2071,M,H,0.3245259511358576,0.6754740488641424
72,2071,M,H,0.25086199078675236,0.7491380092132476
77,2071,M,H,0.01,0.99
82,2071,M,H,0.01,0.99
87,2071,M,H,0.01,0.99
17,2071,M,L,0.2843273533849046,0.7156726466150953
22,2071,M,L,0.5973563106212287,0.40264368937877126
27,2071,M,L,0.7654978792801344,0.23450212071986565
32,2071,M,L,0.8058341778150926,0.1941658221849074
37,2071,M,L,0.8210362503525844,0.17896374964741557
42,2071,M,L,0.8264228277569956,0.1735771722430044
47,2071,M,L,0.8141730066225399,0.18582699337746011
52,2071,M,L,0.7672611770563229,0.2327388229436771
57,2071,M,L,0.6362741566271142,0.3637258433728858
62,2071,M,L,0.33976243717060134,0.6602375628293986
67,2071,M,L,0.12997806773203707,0.870021932267963
72,2071,M,L,0.09430881447923599,0.905691185520764
77,2071,M,L,0.01,0.99
82,2071,M,L,0.01,0.99
87,2071,M,L,0.01,0.99
17,2071,M,M,0.41773590589551346,0.5822640941044865
22,2071,M,M,0.7281949455643747,0.2718050544356253
27,2071,M,M,0.8549647923394517,0.14503520766054834
32,2071,M,M,0.8822786340401285,0.11772136595987148
37,2071,M,M,0.8922954956850102,0.10770450431498979
42,2071,M,M,0.8958094412637081,0.1041905587362919
47,2071,M,M,0.8877915563888388,0.11220844361116122
52,2071,M,M,0.8561817488777668,0.14381825112223323
57,2071,M,M,0.7595567747252466,0.24044322527475337
62,2071,M,M,0.48167543515924893,0.5183245648407511
67,2071,M,M,0.21246496699034342,0.7875350330096565
72,2071,M,M,0.1582773378144988,0.8417226621855012
77,2071,M,M,0.01,0.99
82,2071,M,M,0.01,0.99
87,2071,M,M,0.01,0.99
17,2072,F,H,0.7019107735622215,0.29808922643777847
22,2072,F,H,0.7019107735622215,0.29808922643777847
27,2072,F,H,0.8382159715226436,0.1617840284773564
32,2072,F,H,0.868197785403881,0.13180221459611896
37,2072,F,H,0.8792488005440315,0.12075119945596846
42,2072,F,H,0.8831326548194269,0.11686734518057307
47,2072,F,H,0.874276152317155,0.12572384768284495
52,2072,F,H,0.8395470889422336,0.16045291105776638
57,2072,F,H,0.7352025443503398,0.2647974556496602
62,2072,F,H,0.44957169610687997,0.55042830389312
67,2072,F,H,0.19166910784678853,0.8083308921532115
72,2072,F,H,0.141830123050832,0.858169876949168
77,2072,F,H,0.01,0.99
82,2072,F,H,0.01,0.99
87,2072,F,H,0.01,0.99
17,2072,F,L,0.16393334746548102,0.836066652534519
22,2072,F,L,0.42270227601661364,0.5772977239833863
27,2072,F,L,0.6170179608682128,0.3829820391317872
32,2072,F,L,0.6719490673988465,0.3280509326011535
